# Gabbard et al. (2025), experimental data, extracted from
# "LowWeberDropRebound - Data.xlsx" (harrislab-brown/LowWeberDropRebound),
# sheet 2, the Experiment block. Dimensionless throughout.
We,We_unc,cor,cor_unc,Oh,Bo
1.351571469700853,0.10125685814350129,0.7058372423470283,0.03683167019908336,0.030573106241935877,0.018091045517160377
2.223967709027348,0.1231653954130738,0.6313529795363153,0.026690744382551628,0.03006119679425204,0.019355164265879854
1.4580750864383663,0.06000999711251535,0.6902344223466609,0.026564029297899014,0.03428020091483472,0.01144586169164574
1.5438761933559317,0.0946920499780386,0.6819033921903626,0.02968741511356589,0.03413338899876194,0.011644056057397642
2.2718337441699092,0.12208454926044736,0.6302714960889513,0.025194273455420114,0.033142186630515075,0.013100784232076597
0.6505908211604046,0.07004262895676429,0.7775291382256253,0.05301008738028678,0.03372533509173977,0.012217907543803355
2.364947703447094,0.12363970326449773,0.604239900338615,0.02405722018147088,0.03322311190767373,0.01297360562608251
0.18128351319386046,0.023257414314416913,0.8686030353512493,0.08463707573784454,0.024842787818465203,0.04149737333252781
0.06063570095973658,0.006763657473547622,0.8037801378018367,0.08043744857525965,0.025529569869118883,0.03720899477064596
0.049880295252241115,0.007457925916381212,0.8579277781763291,0.09068975103665237,0.025275634600207677,0.0387269821210739
0.10772792866405889,0.008785058336134377,0.8246207276018296,0.061328899597943284,0.025453633423729798,0.037655011742347165
0.031573570968846124,0.004773084899341594,0.79648533068333,0.08793912952970477,0.02532360469529374,0.03843437527015942
0.016713991601598442,0.0026116405826558616,0.8376290591637119,0.09242649281938821,0.02537091441762017,0.03814849831379703
0.07959644551099634,0.012876536752018409,0.8057513202940797,0.08039091639175958,0.02508376318965897,0.03992557321959895
0.0509392940496665,0.006194414260834552,0.8645098591527824,0.0957611960176613,0.025095841345664092,0.03984876698280378
0.029979869331468886,0.004647355358229305,0.8762580506196909,0.09337709089963085,0.025124922444507283,0.03966459359737042
0.01985562867624209,0.0030421949323577867,0.7936066504400904,0.08425685519438497,0.02515205177171455,0.03949373930698235
0.07522970045527305,0.007497417380212555,0.8005751606019126,0.07833019717855097,0.02535675076653763,0.03823380496979761
0.04285817263118483,0.005799917201832173,0.8586632228613628,0.09179839559131842,0.02538391835783708,0.03807038591075343
0.02593097191577039,0.004072196509089462,0.8687464512820782,0.09172074176425554,0.025426169006896773,0.03781796979688211
0.011301217300854028,0.0017686218871119353,0.8791784189836306,0.1084063147502168,0.025457934838334455,0.037629569180243336
0.10744275540597131,0.010935679808160433,0.8092291443698106,0.10392432405215608,0.025401098002050836,0.03796749705712248
0.06929632336467291,0.009840120155246376,0.7971111634402188,0.10233096351637262,0.025396081989773667,0.037997501978599024
